page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_52_right.png,社会绩效,,研发投入占主营业务收入比例,%,2024,2024年,2.52,2.52,"{""2024年"": ""2.52"", ""2023年"": ""2.71""}",研发投入占主营业务收入比例 % 2024年 2.52 2023年 2.71,llm_no_match:研发投入占主营业务收入比例是研发强度类指标，Core ESG Schema 中仅有 r_and_d_investment（研发投入金额）和 r_and_d_employees（研发人员数量），但无任何关于研发投入占比或强度的字段；且该指标属于经营绩效衍生指标，不符合 Core ESG Schema 定义。,0.3
page_52_right.png,社会绩效,,研发员工比例（%）,%,2024,2024年,20.4,20.40%,"{""2024年"": ""20.40%"", ""2023年"": ""20.30%""}",研发员工比例（%） % 2024年 20.40% 2023年 20.30%,llm_no_match:研发员工比例（%）在 Core ESG Schema 中无对应 field_key；schema 中仅有 'r_and_d_employees'（研发人员数量，绝对值）和 'female_management_ratio' 等比例类指标，但无研发人员占比类字段；该指标属于人力资源结构细分指标，未被纳入标准 schema。,0.3
page_52_right.png,社会绩效,,年度授权专利数,项,2024,2024年,101,101,"{""2024年"": ""101"", ""2023年"": ""138""}",年度授权专利数 项 2024年 101 2023年 138,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_authorized_patents_new,0.88
page_52_right.png,社会绩效,,累计有效专利数,项,2024,2024年,938,938,"{""2024年"": ""938"", ""2023年"": ""851""}",累计有效专利数 项 2024年 938 2023年 851,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:累计有效专利数与 authorized_patents_total 的别名完全匹配，包括‘累计拥有授权专利数量’‘有效专利数量’‘截至报告期末有效专利数量’等，单位‘项’符合 unit_examples。,0.95
page_52_right.png,社会绩效,,其中：应用于主营业务的发明专利数量,项,2024,2024年,938,938,"{""2024年"": ""938"", ""2023年"": ""851""}",其中：应用于主营业务的发明专利数量 项 2024年 938 2023年 851,llm_no_match:该指标强调‘应用于主营业务的发明专利数量’，属于研发成果的应用性细分，Core ESG Schema 中仅有通用的专利相关字段（如 authorized_patents_new、authorized_patents_total、patent_applications_new），但均未限定‘应用于主营业务’这一业务属性，无对应 aliases 或语义覆盖，不属于 Core ESG Schema。,0.3
page_52_right.png,社会绩效,,每百万元营收有效专利数,件,2024,2024年,0.0461,0.0461,"{""2024年"": ""0.0461"", ""2023年"": ""0.0372""}",每百万元营收有效专利数 件 2024年 0.0461 2023年 0.0372,llm_no_match:该指标为‘每百万元营收有效专利数’，属于专利产出与营收的比值型衍生指标，Core ESG Schema 中无对应 field_key；schema 中仅包含授权专利数量（authorized_patents_new/total）和专利申请数量（patent_applications_new），不包含单位营收维度的强度类指标，且‘营收’相关经营绩效指标通常不属于 Core ESG Schema。,0.3
page_52_right.png,社会绩效,,因安全与健康理由而须召回的产品占比,%,2024,2024年,0,0.00,"{""2024年"": ""0.00"", ""2023年"": ""0.00""}",因安全与健康理由而须召回的产品占比 % 2024年 0.00 2023年 0.00,llm_no_match:因安全与健康理由而须召回的产品占比属于产品质量与消费者安全相关指标，Core ESG Schema 中无对应 field_key；未在 aliases 或语义上匹配任何 S 类或 G 类字段（如 customer_complaints、product_safety_incidents 等均未定义），且不属于经营绩效类排除项之外的已覆盖 E/S/G 指标。,0.3
page_52_right.png,社会绩效,,客户隐私及信息保护,,2024,2024年,,,"{""2024年"": null, ""2023年"": null}",客户隐私及信息保护,llm_no_match:客户隐私及信息保护属于数据安全与个人信息保护范畴，Core ESG Schema 中无对应 field_key；未在 aliases 或定义中出现相关表述，且不属于已列示的 S 类指标（如客户投诉、员工权益等），故不匹配。,0.3
page_52_right.png,社会绩效,,本年度发生泄露的客户信息事件数量,件,2024,2024年,0,0,"{""2024年"": ""0"", ""2023年"": ""/""}",本年度发生泄露的客户信息事件数量 件 2024年 0 2023年 /,llm_no_match:客户信息泄露事件数量属于数据安全或隐私保护范畴，Core ESG Schema 中无对应 field_key；虽属社会维度（S），但未在 schema 中定义相关指标（如数据安全事件、隐私泄露事件等），故不匹配。,0.3
page_52_right.png,社会绩效,,信息泄露/违反相关法律法规造成的损失,万元人民币,2024,2024年,0,0.00,"{""2024年"": ""0.00"", ""2023年"": ""/""}",信息泄露/违反相关法律法规造成的损失 万元人民币 2024年 0.00 2023年 /,llm_no_match:信息泄露/违反相关法律法规造成的损失属于风险损失类经营绩效指标，Core ESG Schema 中无对应 field_key；虽涉及治理（G）维度，但 Schema 中无‘数据安全损失’‘合规损失’或类似字段，且 aliases 中未覆盖该表述。,0.3
page_52_right.png,社会绩效,,男雇员,人,2024,2024年,3896,"3,896","{""2024年"": ""3,896"", ""2023年"": ""4,135""}","男雇员 人 2024年 3,896 2023年 4,135",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:‘男雇员’是‘男性员工人数’的同义表述，属于 Core ESG Schema 中 field_key: male_employees 的别名之一，单位为‘人’，符合 value_type: number。,0.95
page_52_right.png,社会绩效,,女雇员,人,2024,2024年,1123,"1,123","{""2024年"": ""1,123"", ""2023年"": ""1,176""}","女雇员 人 2024年 1,123 2023年 1,176",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:女雇员与女性员工人数语义完全一致，属于S类社会指标，unit为'人'，符合field_key: female_employees的aliases和unit_examples。,0.95
page_52_right.png,社会绩效,,管理人员,人,2024,2024年,1453,"1,453","{""2024年"": ""1,453"", ""2023年"": ""1,594""}","管理人员 人 2024年 1,453 2023年 1,594",llm_no_match:管理人员人数未在 Core ESG Schema 中定义；Schema 中仅有女性管理层比例（female_management_ratio）、董事会相关指标等，但无泛义的‘管理人员’总数字段；该指标不属于环境、社会或治理核心披露项，且无对应 aliases 或语义匹配。,0.3
page_52_right.png,社会绩效,,一般员工（其他）,人,2024,2024年,3566,"3,566","{""2024年"": ""3,566"", ""2023年"": ""3,717""}","一般员工（其他） 人 2024年 3,566 2023年 3,717",llm_no_match:该指标名称'一般员工（其他）'未在Core ESG Schema中任何field_key的aliases中出现，且不属于标准化ESG社会类员工结构指标（如按性别、年龄、管理层等划分），无对应标准定义；属于内部管理分类，非通用ESG披露字段。,0.25
page_52_right.png,社会绩效,,按年龄划分的雇员总数,,2024,2024年,,,"{""2024年"": null, ""2023年"": null}",按年龄划分的雇员总数,llm_no_match:该指标为分组汇总性描述（'按年龄划分的雇员总数'），未指明具体年龄段（如30岁以下、30至50岁等），无法对应到 Core ESG Schema 中任一具体 field_key；Core Schema 中的年龄相关字段均要求明确年龄区间，且为具体人数或比例，而非笼统的分组标题。,0.3
page_53.png,社会绩效,,员工入职率（公司加入工会的员工比例）,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",员工入职率（公司加入工会的员工比例） % 2024年 100 2023年 100,llm_no_match:员工入职率（公司加入工会的员工比例）在 Core ESG Schema 中无对应字段；工会覆盖率/加入率不属于标准 S 类指标，Schema 中未定义任何与工会相关的 field_key。,0.3
page_53.png,社会绩效,,工亡事故率,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",工亡事故率 % 2024年 100 2023年 100,llm_no_match:工亡事故率并非 Core ESG Schema 中定义的标准化指标；Schema 中仅有 '因工死亡人数'（work_related_fatalities）和 '工伤率'（work_injury_rate），但'工亡事故率'无对应别名、定义或单位匹配，且其含义模糊（未明确是每百万工时、每千人还是其他基准），无法可靠映射。,0.3
page_53.png,社会绩效,,员工总流失率,%,2024,2024年,13.4,13.4,"{""2024年"": ""13.4"", ""2023年"": ""10.7""}",员工总流失率 % 2024年 13.4 2023年 10.7,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工总流失率与员工流失率语义完全一致，属于 Core ESG Schema 中 S 类指标，value_type 为 percentage，unit 为 %，aliases 包含 '员工流失率、离职率、员工离职率'，匹配度高。,0.95
page_53.png,社会绩效,,按性别划分的员工流失比例,%,2024,2024年,男员工 13.9 女员工 12.9,男员工 13.9 女员工 12.9,"{""2024年"": ""男员工 13.9 女员工 12.9"", ""2023年"": ""男员工 12.0 女员工 8.6""}",按性别划分的员工流失比例 % 2024年 男员工 13.9 女员工 12.9 2023年 男员工 12.0 女员工 8.6,llm_no_match:Core ESG Schema 中无按性别划分的员工流失比例字段；仅有整体员工流失率（employee_turnover_rate）、女性员工比例（female_employee_ratio）等独立字段，但无分性别的流失率指标。该指标属于衍生细分指标，未在 aliases 或 field_key 中定义。,0.3
page_53.png,社会绩效,,按年龄划分的员工流失比例,%,2024,2024年,30岁以下 21.7 30至50岁 9.5 50岁以上 4.1,30岁以下 21.7 30至50岁 9.5 50岁以上 4.1,"{""2024年"": ""30岁以下 21.7 30至50岁 9.5 50岁以上 4.1"", ""2023年"": ""30岁以下 21.4 30至50岁 8.7 50岁以上 5.1""}",按年龄划分的员工流失比例 % 2024年 30岁以下 21.7 30至50岁 9.5 50岁以上 4.1 2023年 30岁以下 21.4 30至50岁 8.7 50岁以上 5.1,llm_no_match:该指标为按年龄分组的员工流失比例，Core ESG Schema 中仅有整体员工流失率（employee_turnover_rate），无按年龄划分的细分流失比例字段；且未在 aliases 或语义上匹配任何现有 field_key。,0.3
page_53.png,社会绩效,,本年度员工培训投入占员工数量的比例,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",本年度员工培训投入占员工数量的比例 % 2024年 100 2023年 100,rejected_by_schema_validator:unit_type_mismatch:money; original_reason=heuristic_training_expense,0.9
page_53.png,社会绩效,,公司员工培训总成本,万元人民币,2024,2024年,846.74,846.74,"{""2024年"": ""846.74"", ""2023年"": ""951.54""}",公司员工培训总成本 万元人民币 2024年 846.74 2023年 951.54,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:公司员工培训总成本与 training_expense 的别名 '培训投入金额'、'培训费用'、'培训支出费用' 等语义一致，属于社会维度（S）下的培训投入类指标，单位 '万元人民币' 符合 unit_examples。,0.95
page_53.png,社会绩效,,从业人员职业伤害保险的投入金额,万元人民币,2024,2024年,497.43,497.43,"{""2024年"": ""497.43"", ""2023年"": ""499.04""}",从业人员职业伤害保险的投入金额 万元人民币 2024年 497.43 2023年 499.04,llm_no_match:从业人员职业伤害保险的投入金额属于社会保险相关支出，但 Core ESG Schema 中无对应字段；social_insurance_coverage_rate 指覆盖率而非投入金额，r_and_d_investment、environmental_investment 等均为特定类别投入，该指标未在 aliases 中出现，且不属于经营绩效类（如营收、净利润）以外的标准化 ESG 指标。,0.3
page_53.png,社会绩效,,从业人员职业伤害保险参保覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",从业人员职业伤害保险参保覆盖率 % 2024年 100 2023年 100,llm_no_match:从业人员职业伤害保险参保覆盖率虽与员工保障相关，但 Core ESG Schema 中无对应字段；'社会保险覆盖率'（social_insurance_coverage_rate）仅涵盖广义社保，未特指职业伤害保险（即工伤保险），且其 aliases 中明确列举为'社保覆盖率、工伤保险人员覆盖率、工伤保险覆盖率'，而'从业人员职业伤害保险参保覆盖率'表述更具体、非标准别名，匹配依据不足。,0.3
page_53.png,社会绩效,,年度安全费用支出总计金额,万元人民币,2024,2024年,3391,"3,391.00","{""2024年"": ""3,391.00"", ""2023年"": ""3,923.11""}","年度安全费用支出总计金额 万元人民币 2024年 3,391.00 2023年 3,923.11",llm_no_match:年度安全费用支出总计金额属于安全生产投入类指标，Core ESG Schema 中无对应 field_key；环保投入（environmental_investment）仅涵盖环境保护相关投入，不包含安全费用；该指标未在 aliases 或语义上匹配任何现有字段。,0.3
page_53.png,社会绩效,,员工伤亡人数,人,2024,2024年,0,0,"{""2024年"": ""0"", ""2023年"": ""0""}",员工伤亡人数 人 2024年 0 2023年 0,llm_no_match:员工伤亡人数未在 Core ESG Schema 中定义；Schema 中存在 work_related_fatalities（因工死亡人数）、work_injury_rate（工伤率）、lost_workdays_due_to_injury（因工伤损失工作日数）等具体指标，但无泛化的‘员工伤亡人数’字段，且该表述含义模糊（未区分死亡/受伤/轻伤/重伤），无法唯一对应任一标准 field_key。,0.3
page_53.png,社会绩效,,与公司建立了长期合作的供应商数量,家,2024,2024年,396,396,"{""2024年"": ""396"", ""2023年"": ""334""}",与公司建立了长期合作的供应商数量 家 2024年 396 2023年 334,llm_no_match:该指标描述供应商合作关系数量，属于供应链管理范畴，但 Core ESG Schema 中无对应 field_key（如无 'long_term_supplier_count' 或类似字段）；不属于环境、社会或治理核心披露项，亦非标准 ESG 指标。,0.25
page_53.png,社会绩效,,关注质量、职业健康安全、环境安全管理等体系认证的供应商数量,家,2024,2024年,116,116,"{""2024年"": ""116"", ""2023年"": ""81""}",关注质量、职业健康安全、环境安全管理等体系认证的供应商数量 家 2024年 116 2023年 81,llm_no_match:该指标描述的是关注特定管理体系认证的供应商数量，属于供应链管理或供应商ESG协同范畴，Core ESG Schema中无对应field_key；未在aliases中出现匹配项，且不属于环境、社会、治理基础量化指标。,0.3
page_53.png,社会绩效,,社会公益品投入金额（含物资捐赠）,万元人民币,2024,2024年,47.47,47.47,"{""2024年"": ""47.47"", ""2023年"": ""86.11""}",社会公益品投入金额（含物资捐赠） 万元人民币 2024年 47.47 2023年 86.11,llm_no_match:社会公益品投入金额（含物资捐赠）属于社会责任履行中的慈善捐赠类指标，Core ESG Schema 中无对应 field_key；'social_investment' 或 'charitable_donations' 等未列入标准字段，且该指标不属于环境（E）、社会（S）或治理（G）类已定义的标准化指标。,0.25
page_53.png,社会绩效,,乡村振兴和区域协调发展方面的投入,万元人民币,2024,2024年,169.4,169.40,"{""2024年"": ""169.40"", ""2023年"": ""124.73""}",乡村振兴和区域协调发展方面的投入 万元人民币 2024年 169.40 2023年 124.73,llm_no_match:该指标属于社会公益类投入，Core ESG Schema 中无对应 field_key（如 '乡村振兴'、'区域协调发展' 不在任何 aliases 中），且不属于经营绩效类指标的排除范畴，但因未在 Core Schema 中定义，故不匹配。,0.25
page_53.png,社会绩效,,帮扶项目个数,个,2024,2024年,2,2,"{""2024年"": ""2"", ""2023年"": ""/""}",帮扶项目个数 个 2024年 2 2023年 /,llm_no_match:帮扶项目个数属于社会公益类活动指标，Core ESG Schema 中无对应 field_key（如 community_investment、community_projects 等未被纳入），不属于已定义的 S 类标准字段。,0.25
page_53.png,社会绩效,,已设立的志愿者组织或者团队数量,个,2024,2024年,24,24,"{""2024年"": ""24"", ""2023年"": ""11""}",已设立的志愿者组织或者团队数量 个 2024年 24 2023年 11,llm_no_match:志愿者组织或团队数量属于企业社会责任实践类指标，Core ESG Schema 中无对应 field_key；未在 aliases 或语义上匹配任何 S 类或 G 类字段（如 board_size、whistleblowing_cases 等），且不属于环境、社会、治理核心量化指标范畴。,0.3
page_53.png,社会绩效,,员工中志愿者人数,人,2024,2024年,1811,"1,811","{""2024年"": ""1,811"", ""2023年"": ""1,532""}","员工中志愿者人数 人 2024年 1,811 2023年 1,532",llm_no_match:员工中志愿者人数属于企业社会责任实践类指标，Core ESG Schema 中无对应 field_key（如无 volunteer_count、community_volunteer 或类似别名），且未在任何 category（E/S/G）的 aliases 中出现。,0.3
page_53.png,社会绩效,,员工中志愿者参与公益活动次数,次,2024,2024年,199,199,"{""2024年"": ""199"", ""2023年"": ""95""}",员工中志愿者参与公益活动次数 次 2024年 199 2023年 95,llm_no_match:员工中志愿者参与公益活动次数属于企业社会责任实践类指标，Core ESG Schema 中无对应 field_key；未在 aliases 或语义上匹配任何 S 类或 G 类字段（如 training、board_meetings、whistleblowing 等均不适用）。,0.3
page_53.png,社会绩效,,年度开展志愿者活动工时数,小时,2024,2024年,166,166,"{""2024年"": ""166"", ""2023年"": ""380""}",年度开展志愿者活动工时数 小时 2024年 166 2023年 380,llm_no_match:志愿者活动工时数属于企业社会责任（CSR）特色活动指标，Core ESG Schema 中无对应 field_key；未在 S 类别中定义志愿者相关字段，且不属于员工培训、健康、安全等已有社会类指标。,0.3
page_53.png,社会绩效,,年度支持或资助志愿者活动投入,万元人民币,2024,2024年,15.26,15.26,"{""2024年"": ""15.26"", ""2023年"": ""13.05""}",年度支持或资助志愿者活动投入 万元人民币 2024年 15.26 2023年 13.05,llm_no_match:年度支持或资助志愿者活动投入属于社会责任类特色活动支出，Core ESG Schema 中无对应 field_key；环保投入（environmental_investment）仅限环境治理相关，不涵盖志愿者活动；社会类指标中亦无志愿者投入、公益投入或社区投入等字段。,0.3
page_53.png,社会绩效,,参与或支持有关保护妇女、儿童及残疾人权益的活动次数,次,2024,2024年,47,47,"{""2024年"": ""47"", ""2023年"": ""25""}",参与或支持有关保护妇女、儿童及残疾人权益的活动次数 次 2024年 47 2023年 25,llm_no_match:该指标描述的是企业参与社会公益活动的次数，属于社会责任实践类行为指标，Core ESG Schema 中无对应 field_key（如无 'social_activity_count'、'women_children_disabled_support_activities' 等字段），且不属于员工结构、培训、健康、投诉、董事会治理等已有 S/G 类字段范畴。,0.3
page_53_left.png,ESG绩效表-社会绩效,,员工入会率（公司加入工会的员工比例）,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",员工入会率（公司加入工会的员工比例） % 100 100,llm_no_match:员工入会率（工会覆盖率）未在 Core ESG Schema 中定义；Schema 中无任何关于工会、员工组织参与率或集体协商相关字段。,0.3
page_53_left.png,ESG绩效表-社会绩效,,工会建会率,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",工会建会率 % 100 100,llm_no_match:工会建会率未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；Schema 中无任何 alias 或 field_key 涉及工会、建会率、工会覆盖率等表述。,0.3
page_53_left.png,ESG绩效表-社会绩效,,员工总流失率,%,2024,2024年,13.4,13.4,"{""2024年"": ""13.4"", ""2023年"": ""10.7""}",员工总流失率 % 13.4 10.7,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工总流失率与'员工流失率'语义完全一致，属于Core ESG Schema中S类指标，value_type为percentage，unit为%匹配。,0.95
page_53_left.png,ESG绩效表-社会绩效,,按性别划分的裁员流失比例,,2024,2024年,,,"{""2024年"": """", ""2023年"": """"}",按性别划分的裁员流失比例,llm_no_match:按性别划分的裁员流失比例不属于 Core ESG Schema 中定义的任何 field_key；Schema 中仅有员工流失率（employee_turnover_rate）、女性员工比例（female_employee_ratio）等基础指标，但无按性别细分的裁员/流失比例指标。该指标属于衍生或定制化分析维度，未在标准字段中覆盖。,0.3
page_53_left.png,ESG绩效表-社会绩效,,男雇员,%,2024,2024年,13.9,13.9,"{""2024年"": ""13.9"", ""2023年"": ""12.0""}",男雇员 % 13.9 12.0,llm_no_match:指标名称'男雇员'与单位'%'表明其为比例类指标，但Core ESG Schema中男性员工相关字段（male_employees、female_employee_ratio等）均为人数或百分比，而'male_employees'对应单位应为'人'而非'%'；此处数值13.9%明显不符合男性员工人数的量级，更可能为男性员工占比，但Schema中无'male_employee_ratio'字段，仅有'female_employee_ratio'；因此无法准确匹配到任何field_key。,0.3
page_53_left.png,ESG绩效表-社会绩效,,女雇员,%,2024,2024年,12.9,12.9,"{""2024年"": ""12.9"", ""2023年"": ""8.8""}",女雇员 % 12.9 8.8,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:女雇员（%）与 female_employee_ratio 的中文名'女性员工比例'及别名'女性雇员比例'语义一致，单位为%，符合 percentage 类型。,0.95
page_53_left.png,ESG绩效表-社会绩效,,按年龄划分的裁员流失比例,,2024,2024年,,,"{""2024年"": """", ""2023年"": """"}",按年龄划分的裁员流失比例,llm_no_match:按年龄划分的裁员流失比例不属于 Core ESG Schema 中任何 field_key；Schema 中仅有员工年龄结构（如 employees_under_30、employees_30_to_50 等）和整体员工流失率（employee_turnover_rate），但无按年龄细分的‘裁员流失比例’指标，该指标粒度更细且含特定管理行为（裁员），未在 aliases 或定义中覆盖。,0.3
page_53_left.png,ESG绩效表-社会绩效,,30岁以下,%,2024,2024年,21.7,21.7,"{""2024年"": ""21.7"", ""2023年"": ""21.4""}",30岁以下 % 21.7 21.4,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:指标名称'30岁以下'与aliases中'30岁以下员工人数'、'30岁以下'等完全匹配，category为S，value_type为number，单位'%'虽与unit_examples中'人、名'不一致，但values为百分比数值，结合table_title为'ESG绩效表-社会绩效'及row_label上下文，实际应为30岁以下员工占总员工比例，但field_key employees_under_30定义为人数而非比例；然而，Core Schema中无'30岁以下员工比例'字段，且employees_under_30的aliases明确包含'30岁以下'，unit_examples仅示例人数单位，未排除百分比场景（如部分报告以%呈现结构占比），但严格按schema定义value_type为number、unit_examples为'人、名'，此处unit为'%'且值为小数，更可能对应比例类指标；但Schema中无employees_under_30_ratio字段，且规则要求只能从Core Schema选field_key，不得新增；重新核查：employees_under_30的value_type为number，unit_examples为'人、名'，而本行unit为'%'，类型不匹配；同时，Core Schema中无任何'30岁以下'相关percentage字段；因此，不能匹配employees_under_30；其他field_key均无'30岁以下'相关aliases；故matched=false。,0.95
page_53_left.png,ESG绩效表-社会绩效,,30至50岁,%,2024,2024年,9.5,9.5,"{""2024年"": ""9.5"", ""2023年"": ""6.7""}",30至50岁 % 9.5 6.7,llm_no_match:单位为%，但 Core ESG Schema 中 employees_30_to_50 的 unit_examples 仅为 '人、名'，且该字段 value_type 为 number，不支持 percentage；此处数值明显为占比（9.5%、6.7%），而 Schema 中无对应百分比类年龄结构比例字段（如 employees_30_to_50_ratio 不存在），故无法匹配。,0.3
page_53_left.png,ESG绩效表-社会绩效,,50岁以上,%,2024,2024年,4.1,4.1,"{""2024年"": ""4.1"", ""2023年"": ""5.1""}",50岁以上 % 4.1 5.1,"rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:指标名称'50岁以上'与aliases中'50岁以上员工人数'、'50岁及以上'等高度一致；虽单位为%，但values为具体数值（4.1, 5.1），结合上下文'ESG绩效表-社会绩效'及row_label，可判断此处为人数占比的误标单位，实际应为人数（常见披露中'50岁以上'行对应人数，非比例）；且Core Schema中employees_over_50的value_type为number，unit_examples含'人、名'，匹配合理。",0.95
page_53_left.png,ESG绩效表-社会绩效,,本年度员工培训覆盖员工数量占总员工数量的比例,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",本年度员工培训覆盖员工数量占总员工数量的比例 % 100 100,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标名称'本年度员工培训覆盖员工数量占总员工数量的比例'与field_key 'training_coverage_rate'的中文名'员工培训覆盖率'及别名'参加培训的员工覆盖率'语义完全一致，单位为%，符合value_type: percentage要求。,0.95
page_53_left.png,ESG绩效表-社会绩效,,受训总小时数,小时,2024,2024年,48910,"48,910.00","{""2024年"": ""48,910.00"", ""2023年"": ""50,346.00""}","受训总小时数 小时 48,910.00 50,346.00",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:受训总小时数与 training_total_hours 的别名 '培训总小时数'、'培训总时数'、'员工受训总时数' 等高度一致，单位为小时，且属于社会维度（S）的标准化指标。,0.95
page_53_left.png,ESG绩效表-社会绩效,,人均受训小时数,小时,2024,2024年,9.74,9.74,"{""2024年"": ""9.74"", ""2023年"": ""9.48""}",人均受训小时数 小时 9.74 9.48,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:‘人均受训小时数’与 field_key ‘training_hours_per_employee’ 的中文名‘人均培训时长’及别名‘人均培训小时数’完全一致，单位‘小时’匹配，且属于社会维度（S）核心ESG指标。,0.95
page_53_left.png,ESG绩效表-社会绩效,,公司员工培训总成本,万元人民币,2024,2024年,846.74,846.74,"{""2024年"": ""846.74"", ""2023年"": ""951.54""}",公司员工培训总成本 万元人民币 846.74 951.54,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:公司员工培训总成本与 training_expense 的别名 '培训投入金额'、'培训费用'、'培训支出费用' 等语义一致，category 为 S，value_type 为 number，unit '万元人民币' 符合 unit_examples。,0.95
page_53_left.png,ESG绩效表-社会绩效,,从业人员职业伤害保险的投入金额,万元人民币,2024,2024年,497.43,497.43,"{""2024年"": ""497.43"", ""2023年"": ""489.04""}",从业人员职业伤害保险的投入金额 万元人民币 497.43 489.04,llm_no_match:从业人员职业伤害保险的投入金额属于社会保险相关支出，但 Core ESG Schema 中仅包含社会保险覆盖率（social_insurance_coverage_rate），未定义任何保险投入金额类指标；该指标不属于环保投入（environmental_investment）、培训投入（training_expense）或研发等已有字段，且经营绩效类投入金额通常不纳入 Core ESG Schema。,0.3
page_53_left.png,ESG绩效表-社会绩效,,从业人员职业伤害保险覆盖比例,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",从业人员职业伤害保险覆盖比例 % 100 100,llm_no_match:从业人员职业伤害保险覆盖比例虽与员工保障相关，但 Core ESG Schema 中无对应字段；最接近的是 social_insurance_coverage_rate（社会保险覆盖率），但该字段特指法定社会保险（养老、医疗、失业、工伤、生育），而‘职业伤害保险’为工伤保险的同义表述，但 schema 中未将工伤保险覆盖率单独列为 field_key，且 social_insurance_coverage_rate 的 aliases 中未包含‘职业伤害保险’或‘工伤保险覆盖率’等明确指向性表述，因此不满足确定性匹配要求。,0.3
page_53_left.png,ESG绩效表-社会绩效,,年度安全健康相关支出总金额,万元人民币,2024,2024年,3391,"3,391.00","{""2024年"": ""3,391.00"", ""2023年"": ""3,923.11""}","年度安全健康相关支出总金额 万元人民币 3,391.00 3,923.11",llm_no_match:年度安全健康相关支出总金额属于职业健康与安全领域的投入类指标，但 Core ESG Schema 中无对应 field_key（如无 'occupational_health_safety_investment' 或类似字段）；环保投入（environmental_investment）仅覆盖环境治理，不涵盖安全健康支出；该指标亦非经营绩效类标准项（如营业收入等），但因 Schema 缺失且无合理别名映射，故不匹配。,0.3
page_53_left.png,ESG绩效表-社会绩效,,与公司建立了长期合作的供应商数量,家,2024,2024年,396,396,"{""2024年"": ""396"", ""2023年"": ""334""}",与公司建立了长期合作的供应商数量 家 396 334,llm_no_match:该指标属于供应链管理类经营实践，Core ESG Schema 中无对应字段（如无 'long_term_supplier_count' 或类似供应商数量指标），不属于环境、社会或治理基础指标。,0.25
page_53_left.png,ESG绩效表-社会绩效,,通过质量、职业健康安全、环境或能源管理等体系认证的供应商数量,家,2024,2024年,116,116,"{""2024年"": ""116"", ""2023年"": ""81""}",通过质量、职业健康安全、环境或能源管理等体系认证的供应商数量 家 116 81,llm_no_match:该指标描述的是通过管理体系认证的供应商数量，属于供应链管理或供应商ESG协同范畴，Core ESG Schema中无对应field_key；质量、职业健康安全、环境或能源管理体系认证均为外部第三方认证状态，非企业自身直接ESG绩效数据，且未在aliases中出现任何匹配项。,0.3
page_53_left.png,ESG绩效表-社会绩效,,社会公益总投入金额（含物资捐赠）,万元人民币,2024,2024年,47.47,47.47,"{""2024年"": ""47.47"", ""2023年"": ""69.11""}",社会公益总投入金额（含物资捐赠） 万元人民币 47.47 69.11,llm_no_match:社会公益总投入金额（含物资捐赠）属于社会责任履行类支出，但 Core ESG Schema 中无对应 field_key；环保投入（environmental_investment）仅限环境治理相关，不涵盖公益捐赠；其他 S 类指标如培训投入、研发等亦不匹配。该指标不属于 Core ESG Schema。,0.25
page_53_left.png,ESG绩效表-社会绩效,,乡村振兴和区域协同发展的投入,万元人民币,2024,2024年,169.4,169.40,"{""2024年"": ""169.40"", ""2023年"": ""124.70""}",乡村振兴和区域协同发展的投入 万元人民币 169.40 124.70,llm_no_match:该指标属于社会贡献类特色投入，Core ESG Schema 中无对应 field_key（如无 'rural振兴投入'、'regional_cooperation_investment' 等字段），且不属于已定义的 S 类标准指标（如员工、培训、健康、社区投资等均未覆盖乡村振兴和区域协同发展这一具体政策导向型投入）。,0.25
