column_label,confidence,evidence_text,metric_name,page_image,raw_value,reason,table_title,topic,unit,value,values,year
2024年,0.0,研发与创新 浙江省 2022年 29 2023年 35 2024年 39,浙江省,page_55.png,39,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,39,"{""2022年"": ""29"", ""2023年"": ""35"", ""2024年"": ""39""}",2024
2024年,0.0,研发与创新 安徽省 2022年 14 2023年 13 2024年 13,安徽省,page_55.png,13,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,13,"{""2022年"": ""14"", ""2023年"": ""13"", ""2024年"": ""13""}",2024
2024年,0.0,研发与创新 福建省 2022年 11 2023年 11 2024年 8,福建省,page_55.png,8,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,8,"{""2022年"": ""11"", ""2023年"": ""11"", ""2024年"": ""8""}",2024
2024年,0.0,研发与创新 江西省 2022年 8 2023年 7 2024年 8,江西省,page_55.png,8,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,8,"{""2022年"": ""8"", ""2023年"": ""7"", ""2024年"": ""8""}",2024
2024年,0.0,研发与创新 山东省 2022年 54 2023年 60 2024年 64,山东省,page_55.png,64,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,64,"{""2022年"": ""54"", ""2023年"": ""60"", ""2024年"": ""64""}",2024
2024年,0.0,研发与创新 河南省 2022年 40 2023年 47 2024年 50,河南省,page_55.png,50,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,50,"{""2022年"": ""40"", ""2023年"": ""47"", ""2024年"": ""50""}",2024
2024年,0.0,研发与创新 湖北省 2022年 18 2023年 21 2024年 20,湖北省,page_55.png,20,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,20,"{""2022年"": ""18"", ""2023年"": ""21"", ""2024年"": ""20""}",2024
2024年,0.0,研发与创新 湖南省 2022年 0 2023年 8 2024年 6,湖南省,page_55.png,6,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,6,"{""2022年"": ""0"", ""2023年"": ""8"", ""2024年"": ""6""}",2024
2024年,0.0,研发与创新 广东省 2022年 18 2023年 20 2024年 24,广东省,page_55.png,24,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,24,"{""2022年"": ""18"", ""2023年"": ""20"", ""2024年"": ""24""}",2024
2024年,0.0,研发与创新 四川省 2022年 21 2023年 25 2024年 21,四川省,page_55.png,21,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,21,"{""2022年"": ""21"", ""2023年"": ""25"", ""2024年"": ""21""}",2024
2024年,0.0,研发与创新 贵州省 2022年 1 2023年 1 2024年 2,贵州省,page_55.png,2,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,2,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""2""}",2024
2024年,0.0,研发与创新 陕西省 2022年 16 2023年 18 2024年 19,陕西省,page_55.png,19,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,19,"{""2022年"": ""16"", ""2023年"": ""18"", ""2024年"": ""19""}",2024
2024年,0.0,研发与创新 甘肃省 2022年 3 2023年 4 2024年 13,甘肃省,page_55.png,13,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,13,"{""2022年"": ""3"", ""2023年"": ""4"", ""2024年"": ""13""}",2024
2024年,0.0,研发与创新 青海省 2022年 1 2023年 1 2024年 1,青海省,page_55.png,1,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,1,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""1""}",2024
2024年,0.0,研发与创新 北京市 2022年 92 2023年 87 2024年 112,北京市,page_55.png,112,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,112,"{""2022年"": ""92"", ""2023年"": ""87"", ""2024年"": ""112""}",2024
2024年,0.0,研发与创新 天津市 2022年 127 2023年 136 2024年 146,天津市,page_55.png,146,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,146,"{""2022年"": ""127"", ""2023年"": ""136"", ""2024年"": ""146""}",2024
2024年,0.0,研发与创新 上海市 2022年 66 2023年 75 2024年 89,上海市,page_55.png,89,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,89,"{""2022年"": ""66"", ""2023年"": ""75"", ""2024年"": ""89""}",2024
2024年,0.0,研发与创新 重庆市 2022年 2 2023年 7 2024年 0,重庆市,page_55.png,0,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,0,"{""2022年"": ""2"", ""2023年"": ""7"", ""2024年"": ""0""}",2024
2024年,0.0,研发与创新 内蒙古自治区 2022年 5 2023年 8 2024年 5,内蒙古自治区,page_55.png,5,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,5,"{""2022年"": ""5"", ""2023年"": ""8"", ""2024年"": ""5""}",2024
2024年,0.0,研发与创新 广西壮族自治区 2022年 1 2023年 1 2024年 1,广西壮族自治区,page_55.png,1,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,1,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""1""}",2024
2024年,0.0,研发与创新 宁夏回族自治区 2022年 3 2023年 2 2024年 3,宁夏回族自治区,page_55.png,3,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,3,"{""2022年"": ""3"", ""2023年"": ""2"", ""2024年"": ""3""}",2024
2024年,0.0,研发与创新 新疆维吾尔自治区 2022年 1 2023年 1 2024年 2,新疆维吾尔自治区,page_55.png,2,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,2,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""2""}",2024
2024年,0.0,研发与创新 香港特别行政区 2022年 4 2023年 4 2024年 2,香港特别行政区,page_55.png,2,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,研发与创新,,2,"{""2022年"": ""4"", ""2023年"": ""4"", ""2024年"": ""2""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 日本 个 2022年 2 2023年 2 2024年 0,日本,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""2"", ""2023年"": ""2"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 美国 个 2022年 1 2023年 1 2024年 0,美国,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 瑞典 个 2022年 1 2023年 1 2024年 0,瑞典,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 德国 个 2022年 0 2023年 0 2024年 3,德国,page_56.png,3,no_schema_match,海外供应商地区分布,供应链管理,个,3,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""3""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 比利时 个 2022年 1 2023年 2 2024年 0,比利时,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""1"", ""2023年"": ""2"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 法国 个 2022年 1 2023年 2 2024年 0,法国,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""1"", ""2023年"": ""2"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 澳大利亚 个 2022年 1 2023年 1 2024年 0,澳大利亚,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 加拿大 个 2022年 0 2023年 1 2024年 0,加拿大,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""0"", ""2023年"": ""1"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 海外供应商地区分布 荷兰 个 2022年 0 2023年 2 2024年 0,荷兰,page_56.png,0,no_schema_match,海外供应商地区分布,供应链管理,个,0,"{""2022年"": ""0"", ""2023年"": ""2"", ""2024年"": ""0""}",2024
2024年,0.0,"供应链管理 供应商审核 拥有质量管理体系建设认证的供应商数目 个 2022年 1,022 2023年 1,051 2024年 1,148",拥有质量管理体系建设认证的供应商数目,page_56.png,"1,148",no_schema_match,供应商审核,供应链管理,个,1148,"{""2022年"": ""1,022"", ""2023年"": ""1,051"", ""2024年"": ""1,148""}",2024
2024年,0.0,供应链管理 供应商审核 拥有环境管理体系认证的供应商数目 个 2022年 228 2023年 282 2024年 415,拥有环境管理体系认证的供应商数目,page_56.png,415,no_schema_match,供应商审核,供应链管理,个,415,"{""2022年"": ""228"", ""2023年"": ""282"", ""2024年"": ""415""}",2024
2024年,0.0,供应链管理 供应商审核 拥有职业健康安全管理体系认证的供应商数目 个 2022年 108 2023年 219 2024年 365,拥有职业健康安全管理体系认证的供应商数目,page_56.png,365,no_schema_match,供应商审核,供应链管理,个,365,"{""2022年"": ""108"", ""2023年"": ""219"", ""2024年"": ""365""}",2024
2024年,0.0,供应链管理 供应商审核 因不合格被中止合作的供应商数目 个 2022年 52 2023年 46 2024年 16,因不合格被中止合作的供应商数目,page_56.png,16,no_schema_match,供应商审核,供应链管理,个,16,"{""2022年"": ""52"", ""2023年"": ""46"", ""2024年"": ""16""}",2024
2024年,0.0,供应链管理 供应商审核 因不合格被否决的潜在供应商数目 个 2022年 0 2023年 1 2024年 12,因不合格被否决的潜在供应商数目,page_56.png,12,no_schema_match,供应商审核,供应链管理,个,12,"{""2022年"": ""0"", ""2023年"": ""1"", ""2024年"": ""12""}",2024
2024年,0.0,供应链管理 供应商审核 当地供应商绩效,当地供应商绩效,page_56.png,,no_schema_match,供应商审核,供应链管理,,,"{""2022年"": null, ""2023年"": null, ""2024年"": null}",2024
2024年,0.0,供应链管理 供应商审核 向当地供应商采购支出的比率 % 2022年 18.50% 2023年 15.51% 2024年 22.58%,向当地供应商采购支出的比率,page_56.png,22.58%,no_schema_match,供应商审核,供应链管理,%,22.58,"{""2022年"": ""18.50%"", ""2023年"": ""15.51%"", ""2024年"": ""22.58%""}",2024
2024年,0.0,供应链管理 重大风险与影响,重大风险与影响,page_56.png,,no_schema_match,供应商审核,供应链管理,,,"{""2022年"": null, ""2023年"": null, ""2024年"": null}",2024
2024年,0.0,供应链管理 重大风险与影响 供应链环节中具有重大风险与影响的事件数量 件 2022年 0 2023年 0 2024年 0,供应链环节中具有重大风险与影响的事件数量,page_56.png,0,no_schema_match,供应商审核,供应链管理,件,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 重大风险与影响 涉及人员数量 人 2022年 0 2023年 0 2024年 0,涉及人员数量,page_56.png,0,no_schema_match,供应商审核,供应链管理,人,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",2024
2024年,0.0,供应链管理 重大风险与影响 涉及供应商数量 个 2022年 0 2023年 0 2024年 0,涉及供应商数量,page_56.png,0,no_schema_match,供应商审核,供应链管理,个,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",2024
2024年,0.0,"劳动关系管理 按岗位划分的员工数 生产 人 2023年 5,488 2024年 5,656",生产,page_56.png,"5,656",no_schema_match,劳动关系管理-按岗位划分的员工数,劳动关系管理,人,5656,"{""2023年"": ""5,488"", ""2024年"": ""5,656""}",2024
2024年,0.0,劳动关系管理 按岗位划分的员工数 销售 人 2023年 214 2024年 179,销售,page_56.png,179,no_schema_match,劳动关系管理-按岗位划分的员工数,劳动关系管理,人,179,"{""2023年"": ""214"", ""2024年"": ""179""}",2024
2024年,0.0,"劳动关系管理 按岗位划分的员工数 技术 人 2023年 1,867 2024年 2,124",技术,page_56.png,"2,124",no_schema_match,劳动关系管理-按岗位划分的员工数,劳动关系管理,人,2124,"{""2023年"": ""1,867"", ""2024年"": ""2,124""}",2024
2024年,0.0,劳动关系管理 按岗位划分的员工数 财务 人 2023年 137 2024年 135,财务,page_56.png,135,no_schema_match,劳动关系管理-按岗位划分的员工数,劳动关系管理,人,135,"{""2023年"": ""137"", ""2024年"": ""135""}",2024
2024年,0.0,劳动关系管理 按岗位划分的员工数 行政 人 2023年 570 2024年 561,行政,page_56.png,561,no_schema_match,劳动关系管理-按岗位划分的员工数,劳动关系管理,人,561,"{""2023年"": ""570"", ""2024年"": ""561""}",2024
2024年,0.0,"劳动关系管理 按年龄划分的员工数 32岁以下（不含32岁） 人 2023年 1,126 2024年 1,748",32岁以下（不含32岁）,page_56.png,"1,748",no_schema_match,劳动关系管理-按年龄划分的员工数,劳动关系管理,人,1748,"{""2023年"": ""1,126"", ""2024年"": ""1,748""}",2024
2024年,0.0,"劳动关系管理 按年龄划分的员工数 32~40岁（含32岁，不含40岁） 人 2023年 2,688 2024年 2,021",32~40岁（含32岁，不含40岁）,page_56.png,"2,021",no_schema_match,劳动关系管理-按年龄划分的员工数,劳动关系管理,人,2021,"{""2023年"": ""2,688"", ""2024年"": ""2,021""}",2024
2024年,0.0,"劳动关系管理 按年龄划分的员工数 40~50岁（含40岁，不含50岁） 人 2023年 2,313 2024年 1,962",40~50岁（含40岁，不含50岁）,page_56.png,"1,962",no_schema_match,劳动关系管理-按年龄划分的员工数,劳动关系管理,人,1962,"{""2023年"": ""2,313"", ""2024年"": ""1,962""}",2024
2024年,0.0,"劳动关系管理 按年龄划分的员工数 50岁及以上 人 2023年 1,978 2024年 2,124",50岁及以上,page_56.png,"2,124",no_schema_match,劳动关系管理-按年龄划分的员工数,劳动关系管理,人,2124,"{""2023年"": ""1,978"", ""2024年"": ""2,124""}",2024
2024年,0.0,劳动关系管理 按学历划分的员工数 硕士 人 2023年 26 2024年 27,硕士,page_56.png,27,education_dimension_not_core_metric,劳动关系管理-按学历划分的员工数,劳动关系管理,人,27,"{""2023年"": ""26"", ""2024年"": ""27""}",2024
2024年,0.0,劳动关系管理 按学历划分的员工数 本科 人 2023年 501 2024年 737,本科,page_56.png,737,education_dimension_not_core_metric,劳动关系管理-按学历划分的员工数,劳动关系管理,人,737,"{""2023年"": ""501"", ""2024年"": ""737""}",2024
2024年,0.0,"劳动关系管理 按学历划分的员工数 大专 人 2023年 1,540 2024年 1,516",大专,page_56.png,"1,516",education_dimension_not_core_metric,劳动关系管理-按学历划分的员工数,劳动关系管理,人,1516,"{""2023年"": ""1,540"", ""2024年"": ""1,516""}",2024
2024年,0.0,"劳动关系管理 按学历划分的员工数 中专以下 人 2023年 4,196 2024年 4,104",中专以下,page_56.png,"4,104",no_schema_match,劳动关系管理-按学历划分的员工数,劳动关系管理,人,4104,"{""2023年"": ""4,196"", ""2024年"": ""4,104""}",2024
2024年,0.9,员工培训与发展 员工培训投入 万元 2023年 325.15 2024年 688,员工培训投入,page_56.png,688,rejected_by_schema_validator:field_not_in_core_schema; original_reason=heuristic_training_expense,员工培训与发展,员工培训与发展,万元,688,"{""2023年"": ""325.15"", ""2024年"": ""688""}",2024
2024年,0.0,"员工培训与发展 培训场次 次 2023年 1,200 2024年 1,230",培训场次,page_56.png,"1,230",no_schema_match,员工培训与发展,员工培训与发展,次,1230,"{""2023年"": ""1,200"", ""2024年"": ""1,230""}",2024
2024年,0.0,"员工培训与发展 接受培训总人数 人 2023年 8,776 2024年 9,207",接受培训总人数,page_56.png,"9,207",no_schema_match,员工培训与发展,员工培训与发展,人,9207,"{""2023年"": ""8,776"", ""2024年"": ""9,207""}",2024
2024年,0.0,"员工培训与发展 接受培训总人次 人次 2023年 42,710 2024年 61,500",接受培训总人次,page_56.png,"61,500",no_schema_match,员工培训与发展,员工培训与发展,人次,61500,"{""2023年"": ""42,710"", ""2024年"": ""61,500""}",2024
2024年,0.0,员工培训与发展 按性别划分的受训员工百分比 % 2023年 100 2024年 10.58,按性别划分的受训员工百分比,page_56.png,10.58,no_schema_match,员工培训与发展,员工培训与发展,%,10.58,"{""2023年"": ""100"", ""2024年"": ""10.58""}",2024
2024年,0.92,员工培训与发展 女性员工 % 2023年 100 2024年 100,女性员工,page_56.png,100,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:女性员工,员工培训与发展,员工培训与发展,%,100,"{""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.92,员工培训与发展 男性员工 % 2023年 100 2024年 89.42,男性员工,page_56.png,89.42,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:男性员工,员工培训与发展,员工培训与发展,%,89.42,"{""2023年"": ""100"", ""2024年"": ""89.42""}",2024
2024年,0.0,劳动关系管理 多元化与机会平等 劳务歧视事件数 宗 2022年 0 2023年 0 2024年 0,劳务歧视事件数,page_56.png,0,no_schema_match,劳动关系管理-多元化与机会平等,劳动关系管理,宗,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",2024
2024年,0.0,劳动关系管理 多元化与机会平等 少数民族人数 人 2022年 360 2023年 269 2024年 362,少数民族人数,page_56.png,362,no_schema_match,劳动关系管理-多元化与机会平等,劳动关系管理,人,362,"{""2022年"": ""360"", ""2023年"": ""269"", ""2024年"": ""362""}",2024
2024年,0.0,劳动关系管理 多元化与机会平等 管理层中少数民族人数 人 2022年 14 2023年 13 2024年 5,管理层中少数民族人数,page_56.png,5,no_schema_match,劳动关系管理-多元化与机会平等,劳动关系管理,人,5,"{""2022年"": ""14"", ""2023年"": ""13"", ""2024年"": ""5""}",2024
2024年,0.0,员工培训与发展 员工每年平均培训时长 小时 2022年 4.4 2023年 4.5 2024年 4.8,员工每年平均培训时长,page_57.png,4.8,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,员工培训与发展,小时,4.8,"{""2022年"": ""4.4"", ""2023年"": ""4.5"", ""2024年"": ""4.8""}",2024
2024年,0.94,职业健康与安全生产 安全生产事故数 起 2022年 3 2023年 3 2024年 11,安全生产事故数,page_57.png,11,rejected_by_schema_validator:required_keyword_missing; original_reason=fuzzy_alias_match:0.93:安全生产事故数量,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,起,11,"{""2022年"": ""3"", ""2023年"": ""3"", ""2024年"": ""11""}",2024
2024年,0.0,职业健康与安全生产 五工作关系死亡人数 人 2022年 0 2023年 0 2024年 0,五工作关系死亡人数,page_57.png,0,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,人,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",2024
2024年,0.0,职业健康与安全生产 隐患排查整改率 % 2022年 100 2023年 100 2024年 100,隐患排查整改率,page_57.png,100,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.0,职业健康与安全生产 安全教育培训总投入 万元 2022年 83.6 2023年 137.36 2024年 175.6,安全教育培训总投入,page_57.png,175.6,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,万元,175.6,"{""2022年"": ""83.6"", ""2023年"": ""137.36"", ""2024年"": ""175.6""}",2024
2024年,0.0,职业健康与安全生产 安全教育培训场次 场次 2022年 357 2023年 433 2024年 363,安全教育培训场次,page_57.png,363,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,场次,363,"{""2022年"": ""357"", ""2023年"": ""433"", ""2024年"": ""363""}",2024
2024年,0.93,职业健康与安全生产 安全教育培训覆盖率 % 2022年 100 2023年 100 2024年 100,安全教育培训覆盖率,page_57.png,100,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:培训覆盖率,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.93,职业健康与安全生产 安全风险防控培训覆盖率 % 2022年 100 2023年 100 2024年 100,安全风险防控培训覆盖率,page_57.png,100,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:培训覆盖率,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.0,职业健康与安全生产 特种作业人员持证上岗率 % 2022年 100 2023年 100 2024年 100,特种作业人员持证上岗率,page_57.png,100,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.0,职业健康与安全生产 从业人员职业伤害保险覆盖率 % 2022年 100 2023年 100 2024年 100,从业人员职业伤害保险覆盖率,page_57.png,100,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.0,职业健康与安全生产 职业病危害因素检测率 % 2022年 100 2023年 100 2024年 100,职业病危害因素检测率,page_57.png,100,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",2024
2024年,0.0,职业健康与安全生产 职业病危害因素监测合格率 % 2022年 97.3 2023年 97.4 2024年 96.2,职业病危害因素监测合格率,page_57.png,96.2,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,96.2,"{""2022年"": ""97.3"", ""2023年"": ""97.4"", ""2024年"": ""96.2""}",2024
2024年,0.0,职业健康与安全生产 新增职业病数 宗 2022年 0 2023年 0 2024年 0,新增职业病数,page_57.png,0,no_schema_match,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,宗,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",2024
