page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_53_left.png,ESG绩效表-社会绩效,,受训总小时数,小时,2024,2024年,48910,"48,910.00","{""2024年"": ""48,910.00"", ""2023年"": ""50,346.00""}","受训总小时数 小时 48,910.00 50,346.00",no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,人均受训小时数,小时,2024,2024年,9.74,9.74,"{""2024年"": ""9.74"", ""2023年"": ""9.48""}",人均受训小时数 小时 9.74 9.48,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,公司员工培训总成本,万元人民币,2024,2024年,846.74,846.74,"{""2024年"": ""846.74"", ""2023年"": ""951.54""}",公司员工培训总成本 万元人民币 846.74 951.54,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,从业人员职业伤害保险的投入金额,万元人民币,2024,2024年,497.43,497.43,"{""2024年"": ""497.43"", ""2023年"": ""489.04""}",从业人员职业伤害保险的投入金额 万元人民币 497.43 489.04,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,从业人员职业伤害保险覆盖比例,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",从业人员职业伤害保险覆盖比例 % 100 100,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,年度安全健康相关支出总金额,万元人民币,2024,2024年,3391,"3,391.00","{""2024年"": ""3,391.00"", ""2023年"": ""3,923.11""}","年度安全健康相关支出总金额 万元人民币 3,391.00 3,923.11",no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,与公司建立了长期合作的供应商数量,家,2024,2024年,396,396,"{""2024年"": ""396"", ""2023年"": ""334""}",与公司建立了长期合作的供应商数量 家 396 334,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,通过质量、职业健康安全、环境或能源管理等体系认证的供应商数量,家,2024,2024年,116,116,"{""2024年"": ""116"", ""2023年"": ""81""}",通过质量、职业健康安全、环境或能源管理等体系认证的供应商数量 家 116 81,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,社会公益总投入金额（含物资捐赠）,万元人民币,2024,2024年,47.47,47.47,"{""2024年"": ""47.47"", ""2023年"": ""69.11""}",社会公益总投入金额（含物资捐赠） 万元人民币 47.47 69.11,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,乡村振兴和区域协同发展的投入,万元人民币,2024,2024年,169.4,169.40,"{""2024年"": ""169.40"", ""2023年"": ""124.70""}",乡村振兴和区域协同发展的投入 万元人民币 169.40 124.70,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,帮扶项目个数,个,2024,2024年,2,2,"{""2024年"": ""2"", ""2023年"": ""7""}",帮扶项目个数 个 2 7,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,已设立的志愿者组织或者团体数量,个,2024,2024年,24,24,"{""2024年"": ""24"", ""2023年"": ""11""}",已设立的志愿者组织或者团体数量 个 24 11,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,员工中志愿者人数,人,2024,2024年,1911,"1,911","{""2024年"": ""1,911"", ""2023年"": ""1,532""}","员工中志愿者人数 人 1,911 1,532",no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,员工中志愿者参与公益活动次数,次,2024,2024年,199,199,"{""2024年"": ""199"", ""2023年"": ""95""}",员工中志愿者参与公益活动次数 次 199 95,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,年度开展志愿者活动工时数,小时,2024,2024年,166,166,"{""2024年"": ""166"", ""2023年"": ""380""}",年度开展志愿者活动工时数 小时 166 380,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,年度企业支持志愿者活动总投入,万元人民币,2024,2024年,15.26,15.26,"{""2024年"": ""15.26"", ""2023年"": ""13.05""}",年度企业支持志愿者活动总投入 万元人民币 15.26 13.05,no_schema_match,0.0
page_53_left.png,ESG绩效表-社会绩效,,参与或支持有关保护妇女、儿童或残疾人权益的活动次数,次,2024,2024年,47,47,"{""2024年"": ""47"", ""2023年"": ""23""}",参与或支持有关保护妇女、儿童或残疾人权益的活动次数 次 47 23,no_schema_match,0.0
page_53_left.png,ESG绩效表-治理绩效,,年度举办和组织参加的反腐败培训员工覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100"", ""2023年"": ""100""}",年度举办和组织参加的反腐败培训员工覆盖率 % 100 100,no_schema_match,0.0
