page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_51.png,循环经济,按废弃物类型分类,无害废弃物循环利用量,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""720,500.43"", ""2023年"": ""796,469.32"", ""2024年"": ""784,674.08""}","按废弃物类型分类 无害废弃物循环利用量 吨 吨 2022年 720,500.43 2023年 796,469.32 2024年 784,674.08",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51.png,循环经济,循环使用数据,吨,吨,2024,2024年,31482.71,"31,482.71","{""2022年"": ""22,352.16"", ""2023年"": ""30,918.61"", ""2024年"": ""31,482.71""}","循环使用数据 吨 吨 2022年 22,352.16 2023年 30,918.61 2024年 31,482.71",llm_no_match:指标名称仅为'吨'，无明确物理含义或上下文语义（如未说明是循环水、回用水、再生水等），无法确定对应ESG实体；'循环使用数据'作为topic过于宽泛，未匹配Core Schema中任何aliases；且row_label和metric_name均未提供有效语义线索。,0.3
page_51.png,循环经济,循环使用塑料组件,吨,吨,2024,2024年,2436.25,"2,436.25","{""2022年"": ""1,730.29"", ""2023年"": ""1,833.52"", ""2024年"": ""2,436.25""}","循环使用塑料组件 吨 吨 2022年 1,730.29 2023年 1,833.52 2024年 2,436.25",llm_no_match:循环使用塑料组件属于特定材料循环利用的细分指标，Core ESG Schema 中无对应 field_key；既非标准环境类（如 waste_recycling_rate、total_waste）也非已定义的资源消耗或废弃物指标，且未在 aliases 中出现任何匹配项。,0.3
page_51_left.png,污染物排放,,废气排放总量,亿立方米,2024,2024年,12,12,"{""2022年"": ""13"", ""2023年"": ""11"", ""2024年"": ""12""}",大气污染物 废气排放总量 亿立方米 2022年 13 2023年 11 2024年 12,llm_no_match:废气排放总量不属于 Core ESG Schema 中定义的任何 field_key；Schema 中包含的是具体污染物（如 SO2、NOx、颗粒物等）或温室气体相关指标，但无‘废气排放总量’这一泛化指标，且其单位‘亿立方米’为体积单位，不符合已列排放量指标的典型质量单位（吨、千克），无法可靠映射。,0.3
page_51_left.png,污染物排放,,总磷,吨,2024,2024年,0.89,0.89,"{""2022年"": ""1"", ""2023年"": ""0.88"", ""2024年"": ""0.89""}",水污染物 总磷 吨 2022年 1 2023年 0.88 2024年 0.89,llm_no_match:总磷排放量未在 Core ESG Schema 中定义；Schema 中包含 COD、氨氮、SO2、NOx 等污染物，但无总磷（TP）对应字段。,0.3
page_51_left.png,污染物排放,,总氮,吨,2024,2024年,23.49,23.49,"{""2022年"": ""30"", ""2023年"": ""30.61"", ""2024年"": ""23.49""}",水污染物 总氮 吨 2022年 30 2023年 30.61 2024年 23.49,llm_no_match:总氮排放量未在 Core ESG Schema 中定义；Schema 中包含 COD、氨氮、SO2、NOx 等具体污染物，但无‘总氮’字段，且其 aliases 和 unit_examples 均未覆盖该指标。,0.3
page_51_left.png,废弃物处理,,有害废弃物密度（以单位营收计算）,吨/亿元,2024,2024年,0.05,0.05,"{""2022年"": ""0.05"", ""2023年"": ""0.05"", ""2024年"": ""0.05""}",废弃物处理 有害废弃物密度（以单位营收计算） 吨/亿元 2022年 0.05 2023年 0.05 2024年 0.05,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_hazardous_waste,0.93
page_51_left.png,废弃物处理,,无害废弃物密度（以单位营收计算）,吨/亿元,2024,2024年,931.73,931.73,"{""2022年"": ""1,025.50"", ""2023年"": ""1,014.99"", ""2024年"": ""931.73""}","废弃物处理 无害废弃物密度（以单位营收计算） 吨/亿元 2022年 1,025.50 2023年 1,014.99 2024年 931.73",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51_right.png,能源利用,,汽油¹,吨,2024,2024年,55.93,55.93,"{""2022年"": ""20.63"", ""2023年"": ""24.80"", ""2024年"": ""55.93""}",按能源类型分类 汽油¹ 吨 2022年 20.63 2023年 24.80 2024年 55.93,llm_no_match:汽油消耗量未在 Core ESG Schema 中定义；Schema 中仅包含天然气、煤炭、电力、可再生能源等能源类型，无汽油（gasoline）相关 field_key。,0.3
page_51_right.png,能源利用,,柴油,吨,2024,2024年,147.3,147.30,"{""2022年"": ""167.67"", ""2023年"": ""145.66"", ""2024年"": ""147.30""}",按能源类型分类 柴油 吨 2022年 167.67 2023年 145.66 2024年 147.30,llm_no_match:柴油消耗量未在 Core ESG Schema 中列为独立 field_key；Schema 中仅包含天然气、煤炭、电力、可再生能源等能源类型，未涵盖柴油，且无对应别名或单位示例。,0.3
page_51_right.png,水资源利用,,市政供水使用量,万吨,2024,2024年,43,43,"{""2022年"": ""46"", ""2023年"": ""46"", ""2024年"": ""43""}",市政供水使用量 万吨 2022年 46 2023年 46 2024年 43,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:市政供水使用量属于新鲜水用量，是水资源消耗量的典型子类，与 water_consumption 的别名‘新鲜水用量’、‘用水量’、‘耗水量’语义一致，单位‘万吨’在 unit_examples 中明确列出。,0.95
page_51_right.png,水资源利用,,地表水使用量,万吨,2024,2024年,1163,"1,163","{""2022年"": ""1,003"", ""2023年"": ""1,050"", ""2024年"": ""1,163""}","地表水使用量 万吨 2022年 1,003 2023年 1,050 2024年 1,163",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:地表水使用量属于新鲜水资源消耗范畴，是水资源消耗量（water_consumption）的子类或具体来源类型；Core Schema中water_consumption的aliases包含'新鲜水用量'，unit_examples包含'万吨'，且该指标位于'水资源利用'表格下，语义高度一致。,0.85
page_51_right.png,水资源利用,,循环水用量占比¹,%,2024,2024年,10.8,10.80,"{""2022年"": ""11.10"", ""2023年"": ""11.11"", ""2024年"": ""10.80""}",循环水用量占比¹ % 2022年 11.10 2023年 11.11 2024年 10.80,llm_no_match:循环水用量占比是循环水使用量占总用水量的比例，属于衍生比率指标；Core ESG Schema 中仅有循环水或回用水量（recycled_water_volume）这一绝对量指标，无对应占比类字段；且 '占比' 类指标未在任何 field_key 的 aliases 或定义中出现。,0.3
page_51_right.png,循环经济,,废弃物循环利用量,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""720,500.43"", ""2023年"": ""796,473.30"", ""2024年"": ""784,674.08""}","废弃物循环利用量 吨 2022年 720,500.43 2023年 796,473.30 2024年 784,674.08",llm_no_match:‘废弃物循环利用量’在 Core ESG Schema 中无对应 field_key；Schema 中有 waste_recycling_rate（废弃物回收利用率），但该指标为绝对量（吨），非比率；无‘循环利用量’、‘再利用量’或‘资源化利用量’等别名覆盖；不属于 total_waste、hazardous_waste 或 recycled_water_volume 等已有字段。,0.3
page_51_right.png,循环经济,,有害废物循环利用量,吨,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""3.98"", ""2024年"": ""0""}",按废弃物类型分类 有害废物循环利用量 吨 2022年 0 2023年 3.98 2024年 0,llm_no_match:Core ESG Schema 中无关于‘有害废物循环利用量’的字段；虽有 hazardous_waste、waste_recycling_rate 等相关字段，但该指标特指‘有害废物’的‘循环利用量’，既非废弃物产生量，也非整体回收利用率，Schema 中无对应 alias 或语义匹配项。,0.3
page_51_right.png,循环经济,,无害废弃物循环利用量,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""720,500.43"", ""2023年"": ""796,469.32"", ""2024年"": ""784,674.08""}","按废弃物类型分类 无害废弃物循环利用量 吨 2022年 720,500.43 2023年 796,469.32 2024年 784,674.08",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51_right.png,循环经济,,循环使用玻瓶,吨,2024,2024年,31482.71,"31,482.71","{""2022年"": ""22,352.16"", ""2023年"": ""30,913.61"", ""2024年"": ""31,482.71""}","循环使用玻瓶 吨 2022年 22,352.16 2023年 30,913.61 2024年 31,482.71",llm_no_match:循环使用玻瓶属于特定行业包装物循环利用的运营指标，Core ESG Schema 中无对应 field_key；既非标准环境类资源消耗（如 water_consumption、recycled_water_volume），也非废弃物管理类（如 waste_recycling_rate）或能源/排放类指标。,0.2
page_51_right.png,循环经济,,循环使用塑料组件,吨,2024,2024年,2436.25,"2,436.25","{""2022年"": ""1,730.29"", ""2023年"": ""1,833.52"", ""2024年"": ""2,436.25""}","循环使用塑料组件 吨 2022年 1,730.29 2023年 1,833.52 2024年 2,436.25",llm_no_match:该指标'循环使用塑料组件'属于特定材料循环利用的细分运营数据，Core ESG Schema中无对应field_key；虽与废弃物管理相关，但Schema中仅有hazardous_waste、non_hazardous_waste、total_waste、waste_recycling_rate等宏观指标，未涵盖具体材质（如塑料）的循环使用量，且'循环使用塑料组件'更偏向产品级闭环实践而非组织级废弃物统计，不属于Core ESG Schema。,0.25
page_52.png,ESG 数据表－社会维度-乡村振兴,,乡村兴投入金额,万元,2024,2024年,5400,"5,400.00","{""2022年"": ""1,427.25"", ""2023年"": ""856.62"", ""2024年"": ""5,400.00""}","乡村兴投入金额 万元 1,427.25 856.62 5,400.00",llm_no_match:该指标属于公司特色社会投入（乡村振兴），Core ESG Schema 中无对应 field_key；'乡村兴投入金额' 不在任何 aliases 列表中，且不属于标准 E/S/G 基础指标。,0.25
page_52.png,ESG 数据表－社会维度-乡村振兴,,乡村兴惠及人数,万人,2024,2024年,184,184,"{""2022年"": ""154"", ""2023年"": ""154"", ""2024年"": ""184""}",乡村兴惠及人数 万人 154 154 184,llm_no_match:乡村兴惠及人数属于乡村振兴类社会影响指标，Core ESG Schema 中无对应 field_key；该指标未在 aliases 或语义上匹配任何现有 S 类字段（如员工、培训、健康、投诉等），亦非标准 ESG 披露通用指标。,0.25
page_52.png,ESG 数据表－社会维度-平等对待中小企业,,报告期末应付账款（含应付票据）余额,亿元,2024,2024年,94.93,94.93,"{""2022年"": ""81.35"", ""2023年"": ""95.97"", ""2024年"": ""94.93""}",报告期末应付账款（含应付票据）余额 亿元 81.35 95.97 94.93,llm_no_match:该指标属于经营绩效或财务指标（应付账款余额），不属于 Core ESG Schema。,0.25
page_52.png,ESG 数据表－社会维度-平等对待中小企业,,报告期末应付账款（含应付票据）余额占总资产的比重,%,2024,2024年,5.04,5.04,"{""2022年"": ""5.32"", ""2023年"": ""5.80"", ""2024年"": ""5.04""}",报告期末应付账款（含应付票据）余额占总资产的比重 % 5.32 5.80 5.04,llm_no_match:该指标为财务结构类指标（应付账款占总资产比重），属于经营绩效或公司治理衍生财务比率，Core ESG Schema 中无对应字段；且表标题‘社会维度-平等对待中小企业’未在 Schema 中定义相关 field_key。,0.25
page_52.png,ESG 数据表－社会维度-社会贡献,,对外捐赠金额,万元,2024,2024年,4753.63,"4,753.63","{""2022年"": ""5,754.17"", ""2023年"": ""4,921.21"", ""2024年"": ""4,753.63""}","对外捐赠金额 万元 5,754.17 4,921.21 4,753.63",llm_no_match:对外捐赠金额属于社会贡献类活动，但 Core ESG Schema 中无对应 field_key（如无 'charitable_donations' 或类似字段）；该指标未在提供的 Schema 中被定义为标准 ESG 指标，且不属于环境、社会或治理三大类中的任一标准化字段。,0.25
page_52.png,ESG 数据表－社会维度-社会贡献,,志愿活动参与人次,人次,2024,2024年,6580,"6,580","{""2022年"": ""2,700"", ""2023年"": ""5,712"", ""2024年"": ""6,580""}","志愿活动参与人次 人次 2,700 5,712 6,580",llm_no_match:志愿活动参与人次属于社会贡献类活动指标，但 Core ESG Schema 中无对应 field_key（如无 'volunteer_participation' 或类似别名），不属于标准化 ESG 指标。,0.3
page_52.png,ESG 数据表－社会维度-社会贡献,,志愿服务时长,小时,2024,2024年,21730,"21,730","{""2022年"": ""22,024.5"", ""2023年"": ""16,424"", ""2024年"": ""21,730""}","志愿服务时长 小时 22,024.5 16,424 21,730",llm_no_match:志愿服务时长属于社会贡献类活动指标，Core ESG Schema 中无对应 field_key（如无 'volunteer_hours' 或类似别名），且不属于已定义的 S 类标准指标（如培训、员工健康、投诉等）。,0.3
page_52.png,ESG 数据表－社会维度-产品安全与质量,,生产安全和食品安全事故,次,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",生产安全和食品安全事故 次 0 0 0,llm_no_match:生产安全和食品安全事故属于产品安全与质量范畴，但 Core ESG Schema 中无对应 field_key；现有 S 类指标聚焦员工健康安全（如工伤率、因工死亡人数），未覆盖产品/食品安全事故；该指标不属于环境（E）、社会（S）或治理（G）类标准字段。,0.3
page_52.png,ESG 数据表－社会维度-产品安全与质量,,报告期内发生与产品和服务相关的安全与质量重大责任事故所涉及的金额,万元,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",报告期内发生与产品和服务相关的安全与质量重大责任事故所涉及的金额 万元 0 0 0,llm_no_match:该指标描述的是产品和服务相关安全与质量重大责任事故所涉金额，属于风险损失或经营绩效类财务影响指标，Core ESG Schema 中无对应 field_key；虽属社会维度主题，但 Schema 中无‘产品责任事故金额’‘质量事故损失’等字段，且明确规则指出经营绩效类指标（如金额、营收、利润等）通常不属于 Core ESG Schema。,0.3
page_52.png,ESG 数据表－社会维度-产品安全与质量,,质量抽检批次,批次,2024,2024年,47,47,"{""2022年"": ""30"", ""2023年"": ""34"", ""2024年"": ""47""}",质量抽检批次 批次 30 34 47,llm_no_match:质量抽检批次属于产品质量管理过程指标，Core ESG Schema 中无对应 field_key；不属于环境、社会或治理核心披露项，亦非员工、客户投诉、安全、培训、治理结构等已有字段的语义覆盖范围。,0.25
page_52.png,ESG 数据表－社会维度-产品安全与质量,,质量抽检覆盖人次,人次,2024,2024年,36571,"36,571","{""2022年"": ""30,807"", ""2023年"": ""32,907"", ""2024年"": ""36,571""}","质量抽检覆盖人次 人次 30,807 32,907 36,571",llm_no_match:质量抽检覆盖人次属于产品安全与质量管理的运营指标，Core ESG Schema 中无对应 field_key（如 customer_complaints、product_safety_incidents 等均未定义），且不属于环境、社会或治理类标准披露项。,0.25
page_52.png,ESG 数据表－社会维度-创新驱动,,研发投入占营业收入比例,%,2024,2024年,0.45,0.45,"{""2022年"": ""0.32"", ""2023年"": ""0.39"", ""2024年"": ""0.45""}",研发投入占营业收入比例 % 0.32 0.39 0.45,business_performance_not_core_esg,0.0
page_52.png,ESG 数据表－社会维度-创新驱动,,研发人员数量占比,%,2024,2024年,10.27,10.27,"{""2022年"": ""10.11"", ""2023年"": ""10.26"", ""2024年"": ""10.27""}",研发人员数量占比 % 10.11 10.26 10.27,llm_no_match:研发人员数量占比是比例型指标，Core ESG Schema 中仅有 'r_and_d_employees'（研发人员数量，绝对值）和 'female_employee_ratio' 等少数比例字段，但无任何关于研发人员占比的字段；其别名、语义及单位均未在 schema 中覆盖，不属于 Core ESG Schema。,0.3
page_52.png,ESG 数据表－社会维度-创新驱动,,截至报告期末，应用于主营业务的发明专利数量,件,2024,2024年,105,105,"{""2022年"": ""59"", ""2023年"": ""89"", ""2024年"": ""105""}",截至报告期末，应用于主营业务的发明专利数量 件 59 89 105,llm_no_match:该指标描述的是‘应用于主营业务的发明专利数量’，强调专利的应用场景（主营业务）和类型（发明专利），Core ESG Schema 中仅有通用的授权专利或申请专利数量字段（authorized_patents_total、patent_applications_new），未区分是否应用于主营业务，且无对应别名覆盖该语义。因此不属于 Core ESG Schema。,0.3
page_52.png,ESG 数据表－社会维度-创新驱动,,报告期内专利授权数量,件,2024,2024年,207,207,"{""2022年"": ""252"", ""2023年"": ""213"", ""2024年"": ""207""}",报告期内专利授权数量 件 252 213 207,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_authorized_patents_new,0.88
page_52.png,ESG 数据表－社会维度-客户服务与隐私保护,,客户满意度,%,2024,2024年,100,100,"{""2022年"": ""99.70"", ""2023年"": ""100"", ""2024年"": ""100""}",客户满意度 % 99.70 100 100,llm_no_match:客户满意度属于客户服务类经营绩效或管理质量指标，Core ESG Schema 中无对应 field_key。,0.25
page_52.png,ESG 数据表－社会维度-客户服务与隐私保护,,客户业务咨询及处理及时率和完成率,%,2024,2024年,100,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",客户业务咨询及处理及时率和完成率 % 100 100 100,llm_no_match:该指标属于客户服务绩效类指标，Core ESG Schema 中无对应字段（如 customer_complaints 仅覆盖投诉数量，不涵盖咨询及时率/完成率），且不属于环境、社会或治理基础披露项。,0.25
page_52.png,ESG 数据表－社会维度-客户服务与隐私保护,,客户业务咨询处理量,次,2024,2024年,21259,"21,259","{""2022年"": ""-"", ""2023年"": ""-"", ""2024年"": ""21,259""}","客户业务咨询处理量 次 - - 21,259",llm_no_match:客户业务咨询处理量属于客户服务运营指标，Core ESG Schema 中无对应 field_key；客户服务类指标如客户咨询、满意度、投诉响应等未被纳入标准字段（仅 customer_complaints 被定义），故不匹配。,0.25
page_52.png,ESG 数据表－社会维度-客户服务与隐私保护,,客户投诉解决率,%,2024,2024年,100,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",客户投诉解决率 % 100 100 100,llm_no_match:客户投诉解决率未在 Core ESG Schema 中定义；Schema 中仅有 'customer_complaints'（客户投诉数量），不包含解决率类衍生指标。该指标属于服务质量或运营效率指标，不属于 Core ESG Schema。,0.3
page_52.png,ESG 数据表－社会维度-客户服务与隐私保护,,客户隐私泄露事件涉及的具体金额,万元,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",客户隐私泄露事件涉及的具体金额 万元 0 0 0,llm_no_match:客户隐私泄露事件涉及的具体金额属于数据安全或合规风险的衍生财务影响指标，Core ESG Schema 中无对应 field_key；'customer_complaints' 仅覆盖投诉数量，不涵盖金额；该指标未在 aliases 或语义上匹配任何现有字段。,0.2
page_52_left.png,附表 3 ESG 数据表－乡村振兴,,乡村振兴投入金额,万元,2024,2024年,5400,"5,400.00","{""2022年"": ""1,427.25"", ""2023年"": ""856.82"", ""2024年"": ""5,400.00""}","乡村振兴投入金额 万元 1,427.25 856.82 5,400.00",llm_no_match:该指标属于经营绩效或公司特色社会责任投入，Core ESG Schema 中无对应 field_key（如乡村振兴投入金额、社会公益投入、社区投资等均未列入）。,0.25
page_52_left.png,附表 3 ESG 数据表－乡村振兴,,乡村振兴惠及人数,万人,2024,2024年,184,184,"{""2022年"": ""154"", ""2023年"": ""154"", ""2024年"": ""184""}",乡村振兴惠及人数 万人 154 154 184,llm_no_match:该指标属于社会影响类特色实践指标，Core ESG Schema 中无对应 field_key（如无 'rural振兴惠及人数'、'community_beneficiaries' 等字段），且不属于员工、供应链、客户、治理等标准 S 类指标范畴。,0.25
page_52_left.png,附表 3 ESG 数据表－社会贡献,,对外捐赠金额,万元,2024,2024年,4753.63,"4,753.63","{""2022年"": ""5,754.17"", ""2023年"": ""4,921.21"", ""2024年"": ""4,753.63""}","对外捐赠金额 万元 5,754.17 4,921.21 4,753.63",llm_no_match:对外捐赠金额属于社会贡献类活动，但 Core ESG Schema 中无对应 field_key（如无 'charitable_donations' 或类似字段）；该指标未在任何 aliases 中出现，且不属于环境、社会或治理基础指标范畴，故不匹配。,0.3
page_52_left.png,附表 3 ESG 数据表－社会贡献,,志愿活动参与人次,人次,2024,2024年,6583,"6,583","{""2022年"": ""2,700"", ""2023年"": ""5,712"", ""2024年"": ""6,583""}","志愿活动参与人次 人次 2,700 5,712 6,583",llm_no_match:志愿活动参与人次属于社会贡献类非标准化指标，Core ESG Schema 中无对应 field_key（如无 'volunteer_participation' 或类似别名），且未在任何 category S 字段的 aliases 中出现。,0.3
page_52_left.png,附表 3 ESG 数据表－社会贡献,,志愿活动时长,小时,2024,2024年,21730,"21,730","{""2022年"": ""22,024.5"", ""2023年"": ""16,424"", ""2024年"": ""21,730""}","志愿活动时长 小时 22,024.5 16,424 21,730",llm_no_match:志愿活动时长不属于 Core ESG Schema 中的任何 field_key；Core Schema 中无与志愿服务、公益时长、社区参与时长等相关的字段。,0.3
page_52_left.png,附表 3 ESG 数据表－创新驱动,,研发投入占营业收入比例,%,2024,2024年,0.45,0.45,"{""2022年"": ""0.32"", ""2023年"": ""0.39"", ""2024年"": ""0.45""}",研发投入占营业收入比例 % 0.32 0.39 0.45,business_performance_not_core_esg,0.0
page_52_left.png,附表 3 ESG 数据表－创新驱动,,研发人员数量占比,%,2024,2024年,10.27,10.27,"{""2022年"": ""10.11"", ""2023年"": ""10.26"", ""2024年"": ""10.27""}",研发人员数量占比 % 10.11 10.26 10.27,llm_no_match:研发人员数量占比是研发人员占员工总数的比例，Core ESG Schema 中仅有研发人员数量（r_and_d_employees）和员工总数（total_employees），但无该比例指标；且无任何 aliases 或 field_key 对应‘研发人员数量占比’或类似强度/比例类衍生指标。,0.3
page_52_left.png,附表 3 ESG 数据表－创新驱动,,截至报告期末，应用于主营业务的发明专利数量,件,2024,2024年,105,105,"{""2022年"": ""59"", ""2023年"": ""89"", ""2024年"": ""105""}",截至报告期末，应用于主营业务的发明专利数量 件 59 89 105,llm_no_match:该指标强调‘应用于主营业务的发明专利数量’，属于知识产权应用成效或业务相关专利指标，Core ESG Schema 中仅有通用专利数量类字段（authorized_patents_total、authorized_patents_new、patent_applications_new），但均未限定‘应用于主营业务’这一业务属性，且无对应别名覆盖该限定条件，故不匹配。,0.3
page_52_left.png,附表 3 ESG 数据表－创新驱动,,报告期内专利授权数量,件,2024,2024年,207,207,"{""2022年"": ""252"", ""2023年"": ""213"", ""2024年"": ""207""}",报告期内专利授权数量 件 252 213 207,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_authorized_patents_new,0.88
page_52_right.png,ESG 数据表-平等对待中小企业,,报告期末应付账款（含应付票据）余额,亿元,2024,2024年,94.93,94.93,"{""2022年"": ""81.35"", ""2023年"": ""95.97"", ""2024年"": ""94.93""}",报告期末应付账款（含应付票据）余额 亿元 81.35 95.97 94.93,llm_no_match:该指标属于经营绩效或财务类指标，不属于 Core ESG Schema。,0.25
page_52_right.png,ESG 数据表-平等对待中小企业,,报告期末应付账款（含应付票据）余额占总资产的比重,%,2024,2024年,5.04,5.04,"{""2022年"": ""5.32"", ""2023年"": ""5.80"", ""2024年"": ""5.04""}",报告期末应付账款（含应付票据）余额占总资产的比重 % 5.32 5.80 5.04,llm_no_match:该指标为财务结构类指标（应付账款占总资产比重），反映短期偿债能力或供应链付款政策，不属于 Core ESG Schema 中任何环境、社会或治理字段。,0.25
page_52_right.png,ESG 数据表-产品安全与质量,,生产质量和食品安全事故,次,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",生产质量和食品安全事故 次 0 0 0,llm_no_match:生产质量和食品安全事故属于产品责任或运营风险管理范畴，Core ESG Schema 中无对应 field_key；未在 aliases 或语义上匹配任何现有环境、社会或治理标准指标。,0.3
page_52_right.png,ESG 数据表-产品安全与质量,,报告期内发生与产品和服务相关的安全与质量重大责任事故损害涉及的金额,万元,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",报告期内发生与产品和服务相关的安全与质量重大责任事故损害涉及的金额 万元 0 0 0,llm_no_match:该指标描述的是产品和服务相关的安全与质量重大责任事故损害金额，属于经营风险或质量事故经济损失范畴，Core ESG Schema 中无对应 field_key；不属于环境（E）、社会（S）或治理（G）类标准指标，亦非温室气体、能源、水、废弃物、员工、培训、董事会、反腐败等已定义维度。,0.3
page_52_right.png,ESG 数据表-产品安全与质量,,质量培训场次,场次,2024,2024年,47,47,"{""2022年"": ""30"", ""2023年"": ""34"", ""2024年"": ""47""}",质量培训场次 场次 30 34 47,llm_no_match:质量培训场次不属于 Core ESG Schema 中任何 field_key；Schema 中无与‘质量’或‘产品安全与质量’直接关联的培训类指标，培训相关字段均限定于员工通用培训（如 training_total_hours、training_coverage_rate 等），不涵盖按主题（如质量、合规、安全）细分的培训场次。,0.3
page_52_right.png,ESG 数据表-产品安全与质量,,质量培训覆盖人次,人次,2024,2024年,38571,"38,571","{""2022年"": ""30,807"", ""2023年"": ""32,907"", ""2024年"": ""38,571""}","质量培训覆盖人次 人次 30,807 32,907 38,571",llm_no_match:‘质量培训覆盖人次’强调‘质量’属性，非通用员工培训；Core ESG Schema 中 training_coverage_rate 指整体员工培训覆盖率，trained_employees_count 指受训员工人次，但二者均无‘质量’限定；该指标属于业务/质量管理体系下的细分培训指标，不属于 Core ESG Schema。,0.3
page_52_right.png,ESG 数据表-客户服务与隐私保护,,客户服务满意度¹,%,2024,2024年,99.7,99.70,"{""2022年"": ""-"", ""2023年"": ""-"", ""2024年"": ""99.70""}",客户服务满意度¹ % - - 99.70,llm_no_match:客户服务满意度属于客户体验类指标，Core ESG Schema 中无对应 field_key；党建活动、投资者教育、绿色融资、客户满意度等明确要求 matched=false。,0.25
page_52_right.png,ESG 数据表-客户服务与隐私保护,,客户业务咨询及处理及时率和完成率,%,2024,2024年,100,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",客户业务咨询及处理及时率和完成率 % 100 100 100,llm_no_match:该指标属于客户服务绩效类指标，Core ESG Schema 中无对应字段（如 customer_complaints 仅覆盖投诉数量，不涵盖咨询及时率/完成率），且不属于环境、社会或治理基础披露项。,0.25
page_52_right.png,ESG 数据表-客户服务与隐私保护,,客户业务咨询及处理量,次,2024,2024年,21269,"21,269","{""2022年"": ""-"", ""2023年"": ""-"", ""2024年"": ""21,269""}","客户业务咨询及处理量 次 - - 21,269",llm_no_match:客户业务咨询及处理量属于客户服务运营类指标，Core ESG Schema 中无对应 field_key；客户满意度、客户投诉等有定义（如 customer_complaints），但咨询及处理量不属于已列示的社会类指标，且不涉及环境、治理核心议题。,0.25
page_52_right.png,ESG 数据表-客户服务与隐私保护,,客户投诉解决率,%,2024,2024年,100,100,"{""2022年"": ""100"", ""2023年"": ""100"", ""2024年"": ""100""}",客户投诉解决率 % 100 100 100,llm_no_match:客户投诉解决率未在 Core ESG Schema 中定义；Schema 中仅有 'customer_complaints'（客户投诉数量），不包含解决率类衍生指标。该指标属于服务质量或运营效率范畴，不属于 E、S、G 核心环境、社会或治理实质性指标。,0.3
page_52_right.png,ESG 数据表-客户服务与隐私保护,,客户隐私泄露事件涉及的具体金额,万元,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",客户隐私泄露事件涉及的具体金额 万元 0 0 0,llm_no_match:客户隐私泄露事件涉及的具体金额属于数据安全或合规风险的衍生财务影响指标，Core ESG Schema 中无对应 field_key；'customer_complaints' 仅覆盖投诉数量，不涵盖金额；该指标未在 aliases 或语义范畴内被任何 S 或 G 类字段覆盖。,0.25
page_53.png,供应链管理-定量披露项,,包装材料供应商数量,家,2024,2024年,62,62,"{""2022年"": ""65"", ""2023年"": ""65"", ""2024年"": ""62""}",按物资类型划分 包装材料供应商数量 家 2022年 65 2023年 65 2024年 62,llm_no_match:包装材料供应商数量属于供应链结构或采购管理类指标，Core ESG Schema 中无对应 field_key；既非环境（E）、社会（S）亦非治理（G）类标准指标，也不在 aliases 列表中。,0.2
page_53.png,供应链管理-定量披露项,,零星材料供应商数量,家,2024,2024年,85,85,"{""2022年"": ""73"", ""2023年"": ""85"", ""2024年"": ""85""}",按物资类型划分 零星材料供应商数量 家 2022年 73 2023年 85 2024年 85,llm_no_match:该指标属于供应链管理中的供应商数量统计，Core ESG Schema 中无任何关于供应商数量、零星材料供应商或类似供应链结构类指标的定义，不属于环境、社会或治理核心字段。,0.25
page_53.png,供应链管理-定量披露项,,原辅料供应商数量,家,2024,2024年,43,43,"{""2022年"": ""38"", ""2023年"": ""39"", ""2024年"": ""43""}",按物资类型划分 原辅料供应商数量 家 2022年 38 2023年 39 2024年 43,llm_no_match:该指标属于供应链管理中的供应商数量统计，Core ESG Schema 中无对应 field_key（如无 'supplier_count' 或 'raw_material_suppliers' 等字段），且不属于环境、社会或治理核心披露项。,0.25
